slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion
lagar-de-costa-cambados,Lagar de Costa,Cambados,Bodega,"Lagar de Costa, Maio5, Calabobos, Doelas","Sartaxes 8, 36639 Castrelo, Cambados, Pontevedra","Lagar de Costa es un productor local de Cambados especializado en lagar de costa, maio5, calabobos, doelas, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 54 35 26,contacto@lagardecosta.com,http://www.lagardecosta.com,,https://www.instagram.com/lagar_de_costa/,https://www.google.com/maps/search/?api=1&query=Lagar%20de%20Costa%20Cambados%20Pontevedra,42.478394535612296,-8.826048284239128,,pendiente
bodegas-palacio-de-fefinanes-cambados,Bodegas del Palacio de Fefiñanes,Cambados,Bodega,"Albariño de Fefiñanes, 1583, Armás de Lanzós","Praza de Fefiñáns s/n, 36630 Cambados, Pontevedra","Bodegas del Palacio de Fefiñanes es un productor local de Cambados especializado en albariño de fefiñanes, 1583, armás de lanzós, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 54 22 04,fefinanes@fefinanes.com,https://www.fefinanes.com,,https://www.instagram.com/bodegafefinanes/,https://www.google.com/maps/search/?api=1&query=Bodegas%20del%20Palacio%20de%20Fefi%C3%B1anes%20Cambados%20Pontevedra,42.518952883044314,-8.815604284238205,,pendiente
bodegas-escudeiro-ribadumia,Bodegas Escudeiro,Ribadumia,Bodega,"Viña Roel, Ribera del Umia, albariño","Rúa Gándara 20, 36636 Barrantes, Ribadumia, Pontevedra","Bodegas Escudeiro es un productor local de Ribadumia especializado en viña roel, ribera del umia, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,609 81 28 99,bodegasescudeiro@gmail.com,http://www.bodegasescudeiro.com,,https://www.instagram.com/bodegasescudeiro/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Escudeiro%20Ribadumia%20Pontevedra,42.49874523432415,-8.764738684238626,,pendiente
maior-de-mendoza-vilagarcia-de-arousa,Maior de Mendoza,Vilagarcía de Arousa,Bodega,"Maior de Mendoza, Fulget, albariño con crianza sobre lías","Rúa de Xiabre 58, 36600 Vilagarcía de Arousa, Pontevedra","Maior de Mendoza es un productor local de Vilagarcía de Arousa especializado en maior de mendoza, fulget, albariño con crianza sobre lías, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 50 88 96,maiordemendoza@hotmail.es,http://www.maiordemendoza.com,,https://www.instagram.com/maiordemendoza_riasbaixas/,https://www.google.com/maps/search/?api=1&query=Maior%20de%20Mendoza%20Vilagarc%C3%ADa%20de%20Arousa%20Pontevedra,42.6146746269759,-8.762139284236056,,pendiente
marques-de-vizhoja-arbo,Bodegas Marqués de Vizhoja,Arbo,Bodega,"Torre La Moreira, Señor da Folla Verde, albariño","Finca La Moreira s/n, 36438 Arbo, Pontevedra","Bodegas Marqués de Vizhoja es un productor local de Arbo especializado en torre la moreira, señor da folla verde, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 66 58 25,online@marquesdevizhoja.com,https://www.marquesdevizhoja.com/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Marqu%C3%A9s%20de%20Vizhoja%20Arbo%20Pontevedra,42.13326565738558,-8.264591184246697,,pendiente
adega-adral-salvaterra-de-mino,Adega Adral,Salvaterra de Miño,Bodega,"Adral, Quinta da Luz, albariño","Barrio da Luz 13, 36457 Meder, Salvaterra de Miño, Pontevedra","Adega Adral es un productor local de Salvaterra de Miño especializado en adral, quinta da luz, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 42 52 74,fjalvarez@coag.es,http://www.adegaadral.es,,,https://www.google.com/maps/search/?api=1&query=Adega%20Adral%20Salvaterra%20de%20Mi%C3%B1o%20Pontevedra,42.11781175835723,-8.444174684247011,,pendiente
fento-wines-meano,Fento Wines,Meaño,Bodega,"Cíes, Salvora, Toralla, Tras da Canda","Carballoso s/n, 36968 Xil, Meaño, Pontevedra","Fento Wines es un productor local de Meaño especializado en cíes, salvora, toralla, tras da canda, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,690 63 15 88,info@fentowines.com,http://www.fentowines.com,,,https://www.google.com/maps/search/?api=1&query=Fento%20Wines%20Mea%C3%B1o%20Pontevedra,42.48461483521866,-8.787015684238964,,pendiente
pazo-do-mar-veiga-da-princesa-arbo,Pazo do Mar / Veiga da Princesa,Arbo,Bodega,"Veiga da Princesa, Coral do Mar, Castelo do Mar","Polígono Industrial de Arbo, parcela 2, 36494 Sela, Arbo, Pontevedra","Pazo do Mar / Veiga da Princesa es un productor local de Arbo especializado en veiga da princesa, coral do mar, castelo do mar, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,988 26 10 71,info@pazodomar.com,http://www.pazodomar.com,,https://www.instagram.com/pazodomar/,https://www.google.com/maps/search/?api=1&query=Pazo%20do%20Mar%20Veiga%20da%20Princesa%20Arbo%20Pontevedra,42.08994246010885,-8.338225784247648,,pendiente
bouza-de-carril-ribadumia,Bouza de Carril,Ribadumia,Bodega,"Bouza de Carril, Del Valle, albariño","Avenida Caponiñas 14, 36636 Ribadumia, Pontevedra","Bouza de Carril es un productor local de Ribadumia especializado en bouza de carril, del valle, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,600 02 06 27,bodega@bouzadecarril.com,http://www.bouzadecarril.com,,,https://www.google.com/maps/search/?api=1&query=Bouza%20de%20Carril%20Ribadumia%20Pontevedra,42.49090683482024,-8.779607384238865,,pendiente
cabana-das-bolboretas-barro,Cabana das Bolboretas,Barro,Bodega,"Cabana das Bolboretas, Esquiza, Górgola","Esquiza 9, Piñeiro, 36193 Valiñas, Barro, Pontevedra","Cabana das Bolboretas es un productor local de Barro especializado en cabana das bolboretas, esquiza, górgola, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,630 37 39 47,info@cabanadasbolboretas.com,https://cabanadasbolboretas.com/,,,https://www.google.com/maps/search/?api=1&query=Cabana%20das%20Bolboretas%20Barro%20Pontevedra,42.542803931533484,-8.655898684237684,,pendiente
vinos-carballal-ribadumia,Vinos Carballal,Ribadumia,Bodega,"Carballal, Prólogo, Sete Cepas","Rúa Carballal 3, 36636 Barrantes, Ribadumia, Pontevedra","Vinos Carballal es un productor local de Ribadumia especializado en carballal, prólogo, sete cepas, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 09 81,info@vinoscarballal.com,http://www.vinoscarballal.com,,https://www.instagram.com/vinoscarballal/,https://www.google.com/maps/search/?api=1&query=Vinos%20Carballal%20Ribadumia%20Pontevedra,42.49135593479175,-8.767880684238786,,pendiente
tomada-de-castro-ribadumia,Tomada de Castro,Ribadumia,Bodega,"Tomada de Castro, Gran Ribad, espumoso Rías Baixas","Travesía do Freixo 3, 36636 Ribadumia, Pontevedra","Tomada de Castro es un productor local de Ribadumia especializado en tomada de castro, gran ribad, espumoso rías baixas, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,647 67 06 23,info@tomadadecastro.com,http://www.tomadadecastro.com,,,https://www.google.com/maps/search/?api=1&query=Tomada%20de%20Castro%20Ribadumia%20Pontevedra,42.518275933087224,-8.754978684238237,,pendiente
cazapitas-tomino,Cazapitas,Tomiño,Bodega,"Cazapitas, albariño de O Rosal, vinos Rías Baixas","Rúa Salgosa 25, 36740 Tomiño, Pontevedra","Cazapitas es un productor local de Tomiño especializado en cazapitas, albariño de o rosal, vinos rías baixas, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,605 62 57 82,cazapitassl@gmail.com,http://www.cazapitas.com,,https://www.instagram.com/cazapitas/,https://www.google.com/maps/search/?api=1&query=Cazapitas%20Tomi%C3%B1o%20Pontevedra,41.99225146624129,-8.7624138842498,,pendiente
bodegas-corisca-salceda-de-caselas,Bodegas Corisca,Salceda de Caselas,Bodega,"Corisca, albariño ecológico","Barrio de Corisca 5, Entienza, 36470 Salceda de Caselas, Pontevedra","Bodegas Corisca es un productor local de Salceda de Caselas especializado en corisca, albariño ecológico, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,615 43 02 96,info@bodegascorisca.com,http://www.bodegascorisca.com,,https://www.instagram.com/bodegacorisca/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Corisca%20Salceda%20de%20Caselas%20Pontevedra,42.06861896144829,-8.575606684248111,,pendiente
maria-vinyals-soutomaior,María Vinyals,Soutomaior,Bodega,"María Vinyals, albariño de Soutomaior, vinos de lugar","Calle Alexandre Bóveda 3A, 36691 Soutomaior, Pontevedra","María Vinyals es un productor local de Soutomaior especializado en maría vinyals, albariño de soutomaior, vinos de lugar, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 70 52 92,bodega@cosecherosdesoutomaior.com,http://www.cosecherosdesoutomaior.com,,,https://www.google.com/maps/search/?api=1&query=Mar%C3%ADa%20Vinyals%20Soutomaior%20Pontevedra,42.335304944656436,-8.574862884242211,,pendiente
pazo-a-capitana-cambados,Pazo A Capitana,Cambados,Bodega,"A Capitana, albariño, enoturismo","Os Olmos 36, 36630 Cambados, Pontevedra","Pazo A Capitana es un productor local de Cambados especializado en a capitana, albariño, enoturismo, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 54 30 00,compras@josemariadaporta.com,http://www.pazoacapitana.com,,https://www.instagram.com/pazoacapitana/,https://www.google.com/maps/search/?api=1&query=Pazo%20A%20Capitana%20Cambados%20Pontevedra,42.51071436697296,-8.815503267037352,,pendiente
davide-vilanova-de-arousa,Davide,Vilanova de Arousa,Bodega,"Davide Duo, Davide Tradición, albariño","Serantes 34, Baión, 36614 Vilanova de Arousa, Pontevedra","Davide es un productor local de Vilanova de Arousa especializado en davide duo, davide tradición, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,620 24 81 65,info@davide.es,http://www.davide.es,,,https://www.google.com/maps/search/?api=1&query=Davide%20Vilanova%20de%20Arousa%20Pontevedra,42.55000483107706,-8.745568484237532,,pendiente
o-perello-ribadumia,O Perello,Ribadumia,Bodega,"O Perello, Esqueiro, albariño","Rabadeiro 1, 36636 Ribadumia, Pontevedra","O Perello es un productor local de Ribadumia especializado en o perello, esqueiro, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 07 05,info@operello.com,http://www.operello.com,,,https://www.google.com/maps/search/?api=1&query=O%20Perello%20Ribadumia%20Pontevedra,42.511354333525695,-8.763879984238406,,pendiente
lagar-de-candes-meano,Lagar de Candes,Meaño,Bodega,"Lagar de Candes, Candes Selección, Quinta Vide","Pereiras 6B, 36968 Meaño, Pontevedra","Lagar de Candes es un productor local de Meaño especializado en lagar de candes, candes selección, quinta vide, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 74 72 41,albarino@lagardecandes.com,http://www.lagardecandes.com,,,https://www.google.com/maps/search/?api=1&query=Lagar%20de%20Candes%20Mea%C3%B1o%20Pontevedra,42.44483183773589,-8.79580318423985,,pendiente
adegas-do-rexurdir-barro,Adegas do Rexurdir,Barro,Bodega,"Pa Ti e pa Min, Trailara, albariño","Piñeiros 41, Valiñas, 36193 Barro, Pontevedra","Adegas do Rexurdir es un productor local de Barro especializado en pa ti e pa min, trailara, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,626 76 79 69,patiepamin@gmail.com,https://adegasdorexurdir.com/,,,https://www.google.com/maps/search/?api=1&query=Adegas%20do%20Rexurdir%20Barro%20Pontevedra,42.41508115784922,-8.706967515565962,,pendiente
adega-dosan-sanxenxo,Adega Dosán,Sanxenxo,Bodega,"Adega Dosán, Zianum, albariño","O Santo 16, Nantes, 36969 Sanxenxo, Pontevedra","Adega Dosán es un productor local de Sanxenxo especializado en adega dosán, zianum, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,676 65 05 02,adegadosan@yahoo.es,http://www.adegadosan.com,,,https://www.google.com/maps/search/?api=1&query=Adega%20Dos%C3%A1n%20Sanxenxo%20Pontevedra,42.42354402474467,-8.812980641699134,,pendiente
veiga-naum-meano,Veiga Naum,Meaño,Bodega,"Veiga Naúm, albariño Rías Baixas","Villareis 21, 36967 Dena, Meaño, Pontevedra","Veiga Naum es un productor local de Meaño especializado en veiga naúm, albariño rías baixas, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,610 70 52 05,veiganaum@gmail.com,http://www.bodegasriojanas.com/bodegas/bodega-veiga-naum/,,,https://www.google.com/maps/search/?api=1&query=Veiga%20Naum%20Mea%C3%B1o%20Pontevedra,42.4377255,-8.8177783,,pendiente
o-aforado-o-rosal,O Aforado,O Rosal,Bodega,"O Aforado, Quinta de la Erre, albariño","Lugar de Eiras s/n, 36760 Eiras, O Rosal, Pontevedra","O Aforado es un productor local de O Rosal especializado en o aforado, quinta de la erre, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 62 02 92,oaforado@hotmail.com,http://www.aforado.es,,,https://www.google.com/maps/search/?api=1&query=O%20Aforado%20O%20Rosal%20Pontevedra,41.92756397029551,-8.786128684251173,,pendiente
altos-de-cristimil-meano,Altos de Cristimil,Meaño,Bodega,"Altos de Cristimil, Dominio de Gar, albariño","Cristimil 5, Padrenda, 36638 Meaño, Pontevedra","Altos de Cristimil es un productor local de Meaño especializado en altos de cristimil, dominio de gar, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,616 61 35 59,altosdecristimil@gmail.com,http://www.adegaluisgarcia.com,,,https://www.google.com/maps/search/?api=1&query=Altos%20de%20Cristimil%20Mea%C3%B1o%20Pontevedra,42.481488035416625,-8.789572584239053,,pendiente
san-ero-meis,San Ero,Meis,Bodega,"San Ero, albariño de Armenteira","Cabeza de Boi 4, 36192 Armenteira, Meis, Pontevedra","San Ero es un productor local de Meis especializado en san ero, albariño de armenteira, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 05 91,sanero@sanero.com,http://www.sanero.com,,,https://www.google.com/maps/search/?api=1&query=San%20Ero%20Meis%20Pontevedra,42.48796813500642,-8.757460084238845,,pendiente
abadia-de-tortoreos-as-neves,Abadía de Tortoreos,As Neves,Bodega,"Abadía de Tortoreos Albariño, Condado do Tea, barrica","Costa 17, Setados, 36446 As Neves, Pontevedra","Abadía de Tortoreos es un productor local de As Neves especializado en abadía de tortoreos albariño, condado do tea, barrica, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,615 27 07 04,adegasluz@gmail.com,http://www.abadiadetortoreos.com,,,https://www.google.com/maps/search/?api=1&query=Abad%C3%ADa%20de%20Tortoreos%20As%20Neves%20Pontevedra,42.099447222914215,-8.438786364081196,,pendiente
valtea-crecente,Valtea,Crecente,Bodega,"Valtea, Finca Garabato, espumoso Brut Nature","Portela 14, 36429 Villar, Crecente, Pontevedra","Valtea es un productor local de Crecente especializado en valtea, finca garabato, espumoso brut nature, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 66 63 44,valtae@valtea.es,http://www.valtea.es,,,https://www.google.com/maps/search/?api=1&query=Valtea%20Crecente%20Pontevedra,42.15720585587997,-8.244965684246155,,pendiente
bodegas-aragunde-ribadumia,Bodegas Aragunde,Ribadumia,Bodega,"Casal da Torre, Casal de Aragunde, albariño","Carretera Iglesia s/n, 36636 Barrantes, Ribadumia, Pontevedra","Bodegas Aragunde es un productor local de Ribadumia especializado en casal da torre, casal de aragunde, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 01 35,bodegas-aragunde@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Aragunde%20Ribadumia%20Pontevedra,42.4964966255986,-8.775502749040959,,pendiente
pazo-de-almuina-arbo,Pazo de Almuiña,Arbo,Bodega,"Pazo de Almuiña, Torre Fornelos, albariño","Pazo de Almuiña 10, 36430 Arbo, Pontevedra","Pazo de Almuiña es un productor local de Arbo especializado en pazo de almuiña, torre fornelos, albariño, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 66 50 82,info@bodegasrobalino.com,http://www.bodegasrobalino.com,,,https://www.google.com/maps/search/?api=1&query=Pazo%20de%20Almui%C3%B1a%20Arbo%20Pontevedra,42.11421195858357,-8.299570134247062,,pendiente
bodegas-chaves-ribadumia,Bodegas Chaves,Ribadumia,Bodega,"Castel de Fornos, Cinco Islas, Cinco Islas Oro","Rúa Condesa 3, 36636 Barrantes, Ribadumia, Pontevedra","Bodegas Chaves es un productor local de Ribadumia especializado en castel de fornos, cinco islas, cinco islas oro, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 00 15,bodegaschaves@bodegaschaves.com,http://www.bodegaschaves.com,,https://www.instagram.com/bodegas.chaves/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Chaves%20Ribadumia%20Pontevedra,42.501217234167655,-8.77119938423856,,pendiente
pazo-de-barrantes-ribadumia,Pazo de Barrantes,Ribadumia,Bodega,"Pazo Barrantes, La Comtesse, albariño de finca","Rúa Castaños 20, 36636 Barrantes, Ribadumia, Pontevedra","Pazo de Barrantes es un productor local de Ribadumia especializado en pazo barrantes, la comtesse, albariño de finca, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 82 11,communication@marquesdemurrieta.com,https://marquesdemurrieta.com/pages/pazo-de-barrantes,,https://www.instagram.com/marquesdemurrieta/,https://www.google.com/maps/search/?api=1&query=Pazo%20de%20Barrantes%20Ribadumia%20Pontevedra,42.4968745344424,-8.774929884238714,,pendiente
adegas-morgadio-crecente,Adegas Morgadío,Crecente,Bodega,"Morgadío, Puerta Santa, Torre Fornelos","Albeos s/n, 36429 Crecente, Pontevedra","Adegas Morgadío es un productor local de Crecente especializado en morgadío, puerta santa, torre fornelos, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,988 26 12 12,info@morgadio.com,https://bodegasgrm.com,,,https://www.google.com/maps/search/?api=1&query=Adegas%20Morgad%C3%ADo%20Crecente%20Pontevedra,42.148242956443696,-8.247585484246384,,pendiente
adegas-terra-de-asorei-meis,Adegas Terra de Asorei,Meis,Bodega,"Terra de Asorei, Nai, 1953 Pazo Torrado","Cabeiro, San Martiño, 36637 Meis, Pontevedra","Adegas Terra de Asorei es un productor local de Meis especializado en terra de asorei, nai, 1953 pazo torrado, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 68 08 68,info@terradeasorei.com,https://www.terradeasorei.com,,https://www.instagram.com/terradeasorei/,https://www.google.com/maps/search/?api=1&query=Adegas%20Terra%20de%20Asorei%20Meis%20Pontevedra,42.49692718818583,-8.743177756075413,,pendiente
lagar-de-pintos-ribadumia,Lagar de Pintos,Ribadumia,Bodega,"Lagar de Pintos, Castiñeira, Vizconde de Barrantes","Cabanelas 35, 36636 Ribadumia, Pontevedra","Lagar de Pintos es un productor local de Ribadumia especializado en lagar de pintos, castiñeira, vizconde de barrantes, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 71 00 01,lagar@lagardepintos.com,http://www.lagardepintos.com,,https://www.instagram.com/bodegaslagardepintos/,https://www.google.com/maps/search/?api=1&query=Lagar%20de%20Pintos%20Ribadumia%20Pontevedra,42.51508643328933,-8.771880284238296,,pendiente
bodegas-vina-nora-as-neves,Bodegas Viña Nora,As Neves,Bodega,"Nora, Nora da Neve, albariño Condado do Tea","Bruñeiras 7, 36440 As Neves, Pontevedra","Bodegas Viña Nora es un productor local de As Neves especializado en nora, nora da neve, albariño condado do tea, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 66 72 10,info@vinanora.com,http://www.vinanora.com,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Vi%C3%B1a%20Nora%20As%20Neves%20Pontevedra,42.08130746065135,-8.436435784247864,,pendiente
cambados-urban-winery-cambados,Cambados Urban Winery,Cambados,Bodega,"Desconcierto, albariño boutique, vinos de Cambados","Os Olmos 51, 36630 Cambados, Pontevedra","Cambados Urban Winery es un productor local de Cambados especializado en desconcierto, albariño boutique, vinos de cambados, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,652 88 55 45,comercial@cambadosurbanwinery.com,http://www.cambadosurbanwinery.com,,https://www.instagram.com/agalinhanes/,https://www.google.com/maps/search/?api=1&query=Cambados%20Urban%20Winery%20Cambados%20Pontevedra,42.51107583354318,-8.812731584238364,,pendiente
bodega-angel-sequeiros-salvaterra-de-mino,Bodega Ángel Sequeiros,Salvaterra de Miño,Bodega,"Ángel Sequeiros, Evoé, Quinta Gaviñeira","Quinta Gaviñeira 1, 36450 Salvaterra de Miño, Pontevedra","Bodega Ángel Sequeiros es un productor local de Salvaterra de Miño especializado en ángel sequeiros, evoé, quinta gaviñeira, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,607 77 95 78,info@angelsequeiros.es,https://www.angelsequeiros.es/,,https://www.instagram.com/bodegaangelsequeiros/,https://www.google.com/maps/search/?api=1&query=Bodega%20%C3%81ngel%20Sequeiros%20Salvaterra%20de%20Mi%C3%B1o%20Pontevedra,42.087664,-8.530783,,pendiente
senorio-de-sobral-salvaterra-de-mino,Señorío de Sobral,Salvaterra de Miño,Bodega,"Señorío de Sobral, albariño, vinos Condado do Tea","Porto s/n, Sobral, 36458 Salvaterra de Miño, Pontevedra","Señorío de Sobral es un productor local de Salvaterra de Miño especializado en señorío de sobral, albariño, vinos condado do tea, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 41 51 44,info@ssobral.net,http://www.ssobral.net,,https://www.instagram.com/senoriodesobral/,https://www.google.com/maps/search/?api=1&query=Se%C3%B1or%C3%ADo%20de%20Sobral%20Salvaterra%20de%20Mi%C3%B1o%20Pontevedra,42.057393962153284,-8.551763684248328,,pendiente
bodegas-aguiuncho-sanxenxo,Bodegas Aguiuncho,Sanxenxo,Bodega,"Mar de Ons, Mar de Ons Barrica, Mar de Ons Lías","Pedreiras 1A, 36990 Vilalonga, Sanxenxo, Pontevedra","Bodegas Aguiuncho es un productor local de Sanxenxo especializado en mar de ons, mar de ons barrica, mar de ons lías, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 72 09 80,info@aguiuncho.com,http://www.aguiuncho.com,,https://www.instagram.com/bodegas_aguiuncho/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Aguiuncho%20Sanxenxo%20Pontevedra,42.42681313887534,-8.823317784240244,,pendiente
just-b-galicia-wines-ribadumia,Just B Galicia Wines,Ribadumia,Bodega,"Encarna, Just B, Croque, Miguel Varela","Rúa Villaverde 15, 36636 Barrantes, Ribadumia, Pontevedra","Just B Galicia Wines es un productor local de Ribadumia especializado en encarna, just b, croque, miguel varela, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,605 63 83 50,belenv@adegavillaverde.com,http://www.adegavillaverde.com,,https://www.instagram.com/justbwines/,https://www.google.com/maps/search/?api=1&query=Just%20B%20Galicia%20Wines%20Ribadumia%20Pontevedra,42.486088735125314,-8.771754684238953,,pendiente
central-lechera-gallega-cuntis,Central Lechera Gallega,Cuntis,Lácteos y quesos,"Palo Santo do Camiño, Palo Santo Selección, queso tierno ecológico","Polígono Industrial A Ran, 28-29, 36670 Cuntis, Pontevedra","Industria láctea gallega de Cuntis con más de 40 años de trayectoria, elaboradora de quesos tradicionales y especialidades Palo Santo.",Lun-Vie 09:00-13:00,986 548 002,info@centrallecheragallega.com,https://centrallecheragallega.com/,,,https://www.google.com/maps/search/?api=1&query=Central%20Lechera%20Gallega%2C%20Pol%C3%ADgono%20Industrial%20A%20Ran%2028%2C%20Cuntis%2C%20Pontevedra,42.6401740,-8.5577062,,pendiente
a-meixoeira-s-coop-galega-moana,A Meixoeira S.Coop.Galega,Moaña,Lácteos y quesos,"A MeixoEira Queixo Fresco para Untar de Cabra, A MeixoEira Queixo Curado de Cabra","A Fraga s/n, Sabugueiro, Pol. 12 Parc. 3, 36959 Moaña, Pontevedra","Productor lácteo de Moaña incluido en el directorio World Cheese Awards con productos como A MeixoEira Queixo Fresco para Untar de Cabra, A MeixoEira Queixo Curado de Cabra.",Consultar fuente,,,https://gff.co.uk/directory/producer/?id=38576,,https://www.instagram.com/a_meixoeira_/,https://www.google.com/maps/search/?api=1&query=A%20Meixoeira%20S.Coop.Galega%2C%20A%20Fraga%20s%2Fn%2C%20Sabugueiro%2C%20Pol.%2012%20Parc.%203%2C%2036959%20Moa%C3%B1a%2C%20Pontevedra,,,,pendiente
palo-santo-cuntis,PALO SANTO,Cuntis,Lácteos y quesos,"PALO SANTO DO CAMINO RESERVE, PALO SANTO DO CAMINO CURED CHEESE 12 MONTHS","Cuntis, Pontevedra, España","Productor lácteo de Cuntis incluido en el directorio World Cheese Awards con productos como PALO SANTO DO CAMINO RESERVE, PALO SANTO DO CAMINO CURED CHEESE 12 MONTHS.",Consultar fuente,,,https://gff.co.uk/directory/producer/?id=58194,,,https://www.google.com/maps/search/?api=1&query=PALO%20SANTO%2C%20Cuntis%2C%20Pontevedra%2C%20Espa%C3%B1a,,,,pendiente
